Country or Area Code,Country or Area,Year,Value,Value Footnotes
BEL,Belgium,1992,2.31924E+11,
BEL,Belgium,1991,2.07949E+11,
BEL,Belgium,1990,2.02832E+11,
BEL,Belgium,1989,1.62222E+11,
BEL,Belgium,1988,1.60324E+11,
BEL,Belgium,1987,1.47576E+11,
BEL,Belgium,1986,1.18558E+11,
BEL,Belgium,1985,85218196227,
BEL,Belgium,1984,82334988808,
BEL,Belgium,1983,86123021068,
BEL,Belgium,1982,90974923323,
BEL,Belgium,1981,1.03455E+11,
BEL,Belgium,1980,1.25286E+11,
BEL,Belgium,1979,1.149E+11,
BEL,Belgium,1978,1.00014E+11,
BEL,Belgium,1977,81831567541,
BEL,Belgium,1976,70248275973,
BEL,Belgium,1975,64878745421,
BEL,Belgium,1974,55351036497,
BEL,Belgium,1973,47162657848,
BEL,Belgium,1972,36756500047,
BEL,Belgium,1971,29458668479,
BEL,Belgium,1970,26381124884,
BEL,Belgium,1969,23710735895,
BEL,Belgium,1968,21376353113,
BEL,Belgium,1967,19992040788,
BEL,Belgium,1966,18651883472,
BEL,Belgium,1965,17371457608,
BEL,Belgium,1964,15960106681,
BEL,Belgium,1963,14260017387,
BEL,Belgium,1962,13264015675,
BEL,Belgium,1961,12400145222,
BEL,Belgium,1960,11658722591,
BLZ,Belize,2011,1447500000,
BLZ,Belize,2010,1398500000,
BLZ,Belize,2009,1349000000,
BLZ,Belize,2008,1363500000,
BLZ,Belize,2007,1276751656,
BLZ,Belize,2006,1213104430,
BLZ,Belize,2005,1114874608,
BLZ,Belize,2004,1056303706,
BLZ,Belize,2003,988199088.3,
BLZ,Belize,2002,932676403.2,
BLZ,Belize,2001,871840755.4,
BLZ,Belize,2000,831750000,
BLZ,Belize,1999,732607993.8,
BLZ,Belize,1998,688872472.7,
BLZ,Belize,1997,654198121.1,
BLZ,Belize,1996,641271333.4,
BLZ,Belize,1995,620031771.9,
BLZ,Belize,1994,580760211.3,
BLZ,Belize,1993,559759653.3,
BLZ,Belize,1992,518143678.5,
BLZ,Belize,1991,444720726.5,
BLZ,Belize,1990,413049984,
BLZ,Belize,1989,363150016,
BLZ,Belize,1988,314900000,
BLZ,Belize,1987,276550016,
BLZ,Belize,1986,227850000,
BLZ,Belize,1985,209150000,
BLZ,Belize,1984,210900000,
BLZ,Belize,1983,189000000,
BLZ,Belize,1982,179250000,
BLZ,Belize,1981,192900000,
BLZ,Belize,1980,194750000,
BLZ,Belize,1979,151800000,
BLZ,Belize,1978,136300000,
BLZ,Belize,1977,117650000,
BLZ,Belize,1976,96905828.77,
BLZ,Belize,1975,118066302.1,
BLZ,Belize,1974,103216372,
BLZ,Belize,1973,78343558.51,
BLZ,Belize,1972,66062499.02,
BLZ,Belize,1971,59207317.59,
BLZ,Belize,1970,53233534.3,
BLZ,Belize,1969,47305390.44,
BLZ,Belize,1968,44910180.79,
BLZ,Belize,1967,47379308.79,
BLZ,Belize,1966,44405596.03,
BLZ,Belize,1965,40069931.54,
BLZ,Belize,1964,36194610.8,
BLZ,Belize,1963,33750090.61,
BLZ,Belize,1962,31857563,
BLZ,Belize,1961,29965035.39,
BLZ,Belize,1960,28072504.98,
BEN,Benin,2012,7557286829,
BEN,Benin,2011,7294900431,
BEN,Benin,2010,6558416322,
BEN,Benin,2009,6585134688,
BEN,Benin,2008,6633561835,
BEN,Benin,2007,5506275948,
BEN,Benin,2006,4705087452,
BEN,Benin,2005,4358015993,
BEN,Benin,2004,4050869968,
BEN,Benin,2003,3557229702,
BEN,Benin,2002,2807657386,
BEN,Benin,2001,2499269391,
BEN,Benin,2000,2359122303,
BEN,Benin,1999,2488892429,
BEN,Benin,1998,2455092688,
BEN,Benin,1997,2268301645,
BEN,Benin,1996,2361116448,
BEN,Benin,1995,2169627138,
BEN,Benin,1994,1598075945,
BEN,Benin,1993,2274558079,
BEN,Benin,1992,1695315186,
BEN,Benin,1991,1986437798,
BEN,Benin,1990,1959965331,
BEN,Benin,1989,1502294414,
BEN,Benin,1988,1620246085,
BEN,Benin,1987,1562412226,
BEN,Benin,1986,1336102027,
BEN,Benin,1985,1045712790,
BEN,Benin,1984,1051134009,
BEN,Benin,1983,1095348199,
BEN,Benin,1982,1267778671,
BEN,Benin,1981,1291120191,
BEN,Benin,1980,1405251844,
BEN,Benin,1979,1186231019,
BEN,Benin,1978,928843468.5,
BEN,Benin,1977,750049780.1,
BEN,Benin,1976,698408261,
BEN,Benin,1975,676870139.2,
BEN,Benin,1974,554654861.5,
BEN,Benin,1973,504376073.9,
BEN,Benin,1972,410331856.3,
BEN,Benin,1971,335073028,
BEN,Benin,1970,333627713.3,
BEN,Benin,1969,330748244,
BEN,Benin,1968,326323105.8,
BEN,Benin,1967,306221953.3,
BEN,Benin,1966,302925235.6,
BEN,Benin,1965,289908680.3,
BEN,Benin,1964,269819005.9,
BEN,Benin,1963,253927697.4,
BEN,Benin,1962,236434954.3,
BEN,Benin,1961,235668220.8,
BEN,Benin,1960,226195578.2,
BMU,Bermuda,2011,5557128000,
BMU,Bermuda,2010,5757433000,
BMU,Bermuda,2009,5806378000,
BMU,Bermuda,2008,6109928000,
BMU,Bermuda,2007,5895048000,
BMU,Bermuda,2006,5414299000,
BMU,Bermuda,2005,4868136000,
BMU,Bermuda,2004,4484703000,
BMU,Bermuda,2003,4186525000,
BMU,Bermuda,2002,3937228000,
BMU,Bermuda,2001,3680483000,
BMU,Bermuda,2000,3480219000,
BMU,Bermuda,1999,3324433000,
BMU,Bermuda,1998,3130748000,
BMU,Bermuda,1997,2932827000,
BMU,Bermuda,1996,2695390000,
BMU,Bermuda,1995,2030749952,
BMU,Bermuda,1994,1867160064,
BMU,Bermuda,1993,1820359936,
BMU,Bermuda,1992,1679900032,
BMU,Bermuda,1991,1634899968,
BMU,Bermuda,1990,1592400000,
BMU,Bermuda,1989,1501500032,
BMU,Bermuda,1988,1415100032,
BMU,Bermuda,1987,1296499968,
BMU,Bermuda,1986,1173500032,
BMU,Bermuda,1985,1039500032,
BMU,Bermuda,1984,985699968,
BMU,Bermuda,1983,889400000,
BMU,Bermuda,1982,785500032,
BMU,Bermuda,1981,739100032,
BMU,Bermuda,1980,613299968,
BMU,Bermuda,1979,517200000,
BMU,Bermuda,1978,475800000,
BMU,Bermuda,1977,447000000,
BMU,Bermuda,1976,386300000,
BMU,Bermuda,1975,345000000,
BMU,Bermuda,1974,312600000,
BMU,Bermuda,1973,269500000,
BMU,Bermuda,1972,235400000,
BMU,Bermuda,1971,211100000,
BMU,Bermuda,1970,186300000,
BMU,Bermuda,1969,164900000,
BMU,Bermuda,1968,150000000,
BMU,Bermuda,1967,155102984.6,
BMU,Bermuda,1966,134173373.8,
BMU,Bermuda,1965,114339049,
BMU,Bermuda,1964,107566650.6,
BMU,Bermuda,1963,96366652.31,
BMU,Bermuda,1962,94149985.97,
BMU,Bermuda,1961,89249986.7,
BMU,Bermuda,1960,84466654.08,
BTN,Bhutan,2012,1779561112,
BTN,Bhutan,2011,1833738376,
BTN,Bhutan,2010,1585319109,
BTN,Bhutan,2009,1264686357,
BTN,Bhutan,2008,1257480561,
BTN,Bhutan,2007,1196090841,
BTN,Bhutan,2006,897672085.8,
BTN,Bhutan,2005,818869145.8,
BTN,Bhutan,2004,702682018.3,
BTN,Bhutan,2003,622026106.8,
BTN,Bhutan,2002,537050133.3,
BTN,Bhutan,2001,476360697,
BTN,Bhutan,2000,439158233.5,
BTN,Bhutan,1999,419035810.8,
BTN,Bhutan,1998,376955086.1,
BTN,Bhutan,1997,365964500.2,
BTN,Bhutan,1996,316420860.2,
BTN,Bhutan,1995,303053461.9,
BTN,Bhutan,1994,270801565.2,
BTN,Bhutan,1993,235239569.3,
BTN,Bhutan,1992,250794358.5,
BTN,Bhutan,1991,250045841,
BTN,Bhutan,1990,299787274.8,
BTN,Bhutan,1989,275949887.8,
BTN,Bhutan,1988,283855835.9,
BTN,Bhutan,1987,253182456.7,
BTN,Bhutan,1986,201375722.7,
BTN,Bhutan,1985,172217500.8,
BTN,Bhutan,1984,169264987.2,
BTN,Bhutan,1983,165585938.1,
BTN,Bhutan,1982,148934332,
BTN,Bhutan,1981,146391643.1,
BTN,Bhutan,1980,135653289.9,
BOL,Bolivia,2012,27035110130,
BOL,Bolivia,2011,23948670618,
BOL,Bolivia,2010,19649724656,
BOL,Bolivia,2009,17339992165,
BOL,Bolivia,2008,16674276973,
BOL,Bolivia,2007,13120107745,
BOL,Bolivia,2006,11451845382,
BOL,Bolivia,2005,9549196302,
BOL,Bolivia,2004,8773451753,
BOL,Bolivia,2003,8082396474,
BOL,Bolivia,2002,7905485150,
BOL,Bolivia,2001,8141513227,
BOL,Bolivia,2000,8397858206,
BOL,Bolivia,1999,8285061591,
BOL,Bolivia,1998,8497499276,
BOL,Bolivia,1997,7925733799,
BOL,Bolivia,1996,7396952018,
BOL,Bolivia,1995,6715164450,
BOL,Bolivia,1994,5981218963,
BOL,Bolivia,1993,5734703516,
BOL,Bolivia,1992,5643864513,
BOL,Bolivia,1991,5343259489,
BOL,Bolivia,1990,4867582765,
BOL,Bolivia,1989,4715978706,
BOL,Bolivia,1988,4597615614,
BOL,Bolivia,1987,4323623593,
BOL,Bolivia,1986,3958338768,
BOL,Bolivia,1985,5377277408,
BOL,Bolivia,1984,6169481549,
BOL,Bolivia,1983,5422656262,
BOL,Bolivia,1982,5594118401,
BOL,Bolivia,1981,5891606678,
BOL,Bolivia,1980,4537487843,
BOL,Bolivia,1979,4421343606,
BOL,Bolivia,1978,3758220890,
BOL,Bolivia,1977,3227436282,
BOL,Bolivia,1976,2732083958,
BOL,Bolivia,1975,2404697651,
BOL,Bolivia,1974,2100249875,
BOL,Bolivia,1973,1263018491,
BOL,Bolivia,1972,1257615645,
BOL,Bolivia,1971,1095454545,
BOL,Bolivia,1970,1017171717,
BOL,Bolivia,1969,964615702.6,
BOL,Bolivia,1968,908874535.9,
BOL,Bolivia,1967,1084059818,
BOL,Bolivia,1966,994044552.9,
BOL,Bolivia,1965,908874535.9,
BOL,Bolivia,1964,812543073.8,
BOL,Bolivia,1963,721142960.4,
BOL,Bolivia,1962,669722540.4,
BOL,Bolivia,1961,612518907.2,
BOL,Bolivia,1960,563110052,
BIH,Bosnia and Herzegovina,2012,17047582420,
BIH,Bosnia and Herzegovina,2011,18242471097,
BIH,Bosnia and Herzegovina,2010,16775469778,
BIH,Bosnia and Herzegovina,2009,17082889410,
BIH,Bosnia and Herzegovina,2008,18543289395,
BIH,Bosnia and Herzegovina,2007,15280615815,
BIH,Bosnia and Herzegovina,2006,12400102623,
BIH,Bosnia and Herzegovina,2005,10948051122,
BIH,Bosnia and Herzegovina,2004,10022840635,
BIH,Bosnia and Herzegovina,2003,8370020196,
BIH,Bosnia and Herzegovina,2002,6651226179,
BIH,Bosnia and Herzegovina,2001,5748990555,
BIH,Bosnia and Herzegovina,2000,5505984456,
BIH,Bosnia and Herzegovina,1999,4685729743,
BIH,Bosnia and Herzegovina,1998,4116699576,
BIH,Bosnia and Herzegovina,1997,3671816538,
BIH,Bosnia and Herzegovina,1996,2786045392,
BIH,Bosnia and Herzegovina,1995,1866572993,
BIH,Bosnia and Herzegovina,1994,1255802465,
BWA,Botswana,2012,14410980239,
BWA,Botswana,2011,15292423740,
BWA,Botswana,2010,13746718849,
BWA,Botswana,2009,10106835546,
BWA,Botswana,2008,11113020780,
BWA,Botswana,2007,10939074397,
BWA,Botswana,2006,10127007458,
BWA,Botswana,2005,10255540554,
BWA,Botswana,2004,10048688237,
BWA,Botswana,2003,8086823657,
BWA,Botswana,2002,6091497225,
BWA,Botswana,2001,6033732586,
BWA,Botswana,2000,5632594711,
BWA,Botswana,1999,5866463130,
BWA,Botswana,1998,5190690951,
BWA,Botswana,1997,5180016336,
BWA,Botswana,1996,4799842183,
BWA,Botswana,1995,4773374541,
BWA,Botswana,1994,4340089050,
BWA,Botswana,1993,4160168381,
BWA,Botswana,1992,4146464587,
BWA,Botswana,1991,3942877354,
BWA,Botswana,1990,3790636664,
BWA,Botswana,1989,3083822367,
BWA,Botswana,1988,2644554882,
BWA,Botswana,1987,1965227085,
BWA,Botswana,1986,1392602040,
BWA,Botswana,1985,1114783538,
BWA,Botswana,1984,1240821849,
BWA,Botswana,1983,1172230576,
BWA,Botswana,1982,1014945861,
BWA,Botswana,1981,1073812404,
BWA,Botswana,1980,1060889705,
BWA,Botswana,1979,819870595.1,
BWA,Botswana,1978,590407375.2,
BWA,Botswana,1977,451624959.6,
BWA,Botswana,1976,372025093.4,
BWA,Botswana,1975,355168715.4,
BWA,Botswana,1974,306044205.9,
BWA,Botswana,1973,244124115.7,
BWA,Botswana,1972,165253183.6,
BWA,Botswana,1971,126954476.9,
BWA,Botswana,1970,96243298.14,
BWA,Botswana,1969,77361532.99,
BWA,Botswana,1968,66248426.99,
BWA,Botswana,1967,58642385.24,
BWA,Botswana,1966,51465624.41,
BWA,Botswana,1965,45788670.69,
BWA,Botswana,1964,41616418.51,
BWA,Botswana,1963,38091777.07,
BWA,Botswana,1962,35644985.22,
BWA,Botswana,1961,32902654.4,
BWA,Botswana,1960,30411449.52,
BRA,Brazil,2012,2.25266E+12,
BRA,Brazil,2011,2.47665E+12,
BRA,Brazil,2010,2.14304E+12,
BRA,Brazil,2009,1.62017E+12,
BRA,Brazil,2008,1.65354E+12,
BRA,Brazil,2007,1.36685E+12,
BRA,Brazil,2006,1.08892E+12,
BRA,Brazil,2005,8.82186E+11,
BRA,Brazil,2004,6.6376E+11,
BRA,Brazil,2003,5.52469E+11,
BRA,Brazil,2002,5.04221E+11,
BRA,Brazil,2001,5.53582E+11,
BRA,Brazil,2000,6.44702E+11,
BRA,Brazil,1999,5.86863E+11,
BRA,Brazil,1998,8.43827E+11,
BRA,Brazil,1997,8.712E+11,
BRA,Brazil,1996,8.39683E+11,
BRA,Brazil,1995,7.68951E+11,
BRA,Brazil,1994,5.46233E+11,
BRA,Brazil,1993,4.383E+11,
BRA,Brazil,1992,3.90567E+11,
BRA,Brazil,1991,4.07338E+11,
BRA,Brazil,1990,4.61952E+11,
BRA,Brazil,1989,4.25595E+11,
BRA,Brazil,1988,3.30397E+11,
BRA,Brazil,1987,2.94084E+11,
BRA,Brazil,1986,2.68137E+11,
BRA,Brazil,1985,2.22943E+11,
BRA,Brazil,1984,2.09024E+11,
BRA,Brazil,1983,2.03305E+11,
BRA,Brazil,1982,2.81682E+11,
BRA,Brazil,1981,2.63561E+11,
BRA,Brazil,1980,2.35025E+11,
BRA,Brazil,1979,2.24969E+11,
BRA,Brazil,1978,2.00801E+11,
BRA,Brazil,1977,1.76171E+11,
BRA,Brazil,1976,1.52678E+11,
BRA,Brazil,1975,1.23709E+11,
BRA,Brazil,1974,1.05136E+11,
BRA,Brazil,1973,79279057736,
BRA,Brazil,1972,58539008796,
BRA,Brazil,1971,49204456712,
BRA,Brazil,1970,42327600116,
BRA,Brazil,1969,37458898265,
BRA,Brazil,1968,33875881906,
BRA,Brazil,1967,30591834045,
BRA,Brazil,1966,27062716511,
BRA,Brazil,1965,21790035102,
BRA,Brazil,1964,21211892260,
BRA,Brazil,1963,23021477292,
BRA,Brazil,1962,19926293839,
BRA,Brazil,1961,15236854859,
BRA,Brazil,1960,15165569913,
BRN,Brunei Darussalam,2012,16953952625,
BRN,Brunei Darussalam,2011,16359795686,
BRN,Brunei Darussalam,2010,12369708859,
BRN,Brunei Darussalam,2009,10732435034,
BRN,Brunei Darussalam,2008,14393099069,
BRN,Brunei Darussalam,2007,12247627895,
BRN,Brunei Darussalam,2006,11470703002,
BRN,Brunei Darussalam,2005,9531402830,
BRN,Brunei Darussalam,2004,7872333197,
BRN,Brunei Darussalam,2003,6557333067,
BRN,Brunei Darussalam,2002,5843329102,
BRN,Brunei Darussalam,2001,5601090584,
BRN,Brunei Darussalam,2000,6001153318,
BRN,Brunei Darussalam,1999,4600000000,
BRN,Brunei Darussalam,1998,4051147228,
BRN,Brunei Darussalam,1997,5197332974,
BRN,Brunei Darussalam,1996,5115602837,
BRN,Brunei Darussalam,1995,4734020037,
BRN,Brunei Darussalam,1994,4087337960,
BRN,Brunei Darussalam,1993,4105706152,
BRN,Brunei Darussalam,1992,4183548189,
BRN,Brunei Darussalam,1991,3701667053,
BRN,Brunei Darussalam,1990,3520551724,
BRN,Brunei Darussalam,1989,2985467990,
BRN,Brunei Darussalam,1988,2690717551,
BRN,Brunei Darussalam,1987,2754463438,
BRN,Brunei Darussalam,1986,2358592817,
BRN,Brunei Darussalam,1985,3523612563,
BRN,Brunei Darussalam,1984,3782523088,
BRN,Brunei Darussalam,1983,3844723142,
BRN,Brunei Darussalam,1982,4264252336,
BRN,Brunei Darussalam,1981,4366213850,
BRN,Brunei Darussalam,1980,4928824958,
BRN,Brunei Darussalam,1979,2803780006,
BRN,Brunei Darussalam,1978,1941600704,
BRN,Brunei Darussalam,1977,1732721161,
BRN,Brunei Darussalam,1976,1423061357,
BRN,Brunei Darussalam,1975,1168304306,
BRN,Brunei Darussalam,1974,1073577086,
BRN,Brunei Darussalam,1973,433092003.6,
BRN,Brunei Darussalam,1972,270818555.8,
BRN,Brunei Darussalam,1971,197523179.2,
BRN,Brunei Darussalam,1970,179080099.3,
BRN,Brunei Darussalam,1969,161211289.7,
BRN,Brunei Darussalam,1968,160819286.6,
BRN,Brunei Darussalam,1967,139030445.6,
BRN,Brunei Darussalam,1966,132758395.4,
BRN,Brunei Darussalam,1965,114040245.7,
BGR,Bulgaria,2012,51030463617,
BGR,Bulgaria,2011,53544634479,
BGR,Bulgaria,2010,47727296803,
BGR,Bulgaria,2009,48568714012,
BGR,Bulgaria,2008,51824892678,
BGR,Bulgaria,2007,42113656147,
BGR,Bulgaria,2006,33209188739,
BGR,Bulgaria,2005,28895083540,
BGR,Bulgaria,2004,25283228366,
BGR,Bulgaria,2003,20668176834,
BGR,Bulgaria,2002,15979194511,
BGR,Bulgaria,2001,13868600710,
BGR,Bulgaria,2000,12903546765,
BGR,Bulgaria,1999,13228374466,
BGR,Bulgaria,1998,13060786998,
BGR,Bulgaria,1997,10053469055,
BGR,Bulgaria,1996,8890316778,
BGR,Bulgaria,1995,13069094969,
BGR,Bulgaria,1994,9704877673,
BGR,Bulgaria,1993,10831999517,
BGR,Bulgaria,1992,10371900499,
BGR,Bulgaria,1991,10943548724,
BGR,Bulgaria,1990,20726300435,
BGR,Bulgaria,1989,21746813404,
BGR,Bulgaria,1988,23002459532,
BGR,Bulgaria,1987,28429026656,
BGR,Bulgaria,1986,20261212354,
BGR,Bulgaria,1985,17562123540,
BGR,Bulgaria,1984,17411160328,
BGR,Bulgaria,1983,16959385327,
BGR,Bulgaria,1982,19804095243,
BGR,Bulgaria,1981,20056237269,
BGR,Bulgaria,1980,20039628408,
BFA,Burkina Faso,2012,10441012681,
BFA,Burkina Faso,2011,10395757480,
BFA,Burkina Faso,2010,9209288383,
BFA,Burkina Faso,2009,8348156389,
BFA,Burkina Faso,2008,8350710389,
BFA,Burkina Faso,2007,6755823933,
BFA,Burkina Faso,2006,5844669738,
BFA,Burkina Faso,2005,5462709055,
BFA,Burkina Faso,2004,4838551014,
BFA,Burkina Faso,2003,4205691122,
BFA,Burkina Faso,2002,3205592273,
BFA,Burkina Faso,2001,2812845486,
BFA,Burkina Faso,2000,2610959139,
BFA,Burkina Faso,1999,3014665572,
BFA,Burkina Faso,1998,2804902369,
BFA,Burkina Faso,1997,2447669100,
BFA,Burkina Faso,1996,2586550594,
BFA,Burkina Faso,1995,2379517976,
BFA,Burkina Faso,1994,1895290638,
BFA,Burkina Faso,1993,2332018011,
BFA,Burkina Faso,1992,2240264677,
BFA,Burkina Faso,1991,3135045586,
BFA,Burkina Faso,1990,3101300779,
BFA,Burkina Faso,1989,2615587730,
BFA,Burkina Faso,1988,2616040481,
BFA,Burkina Faso,1987,2369834946,
BFA,Burkina Faso,1986,2036303360,
BFA,Burkina Faso,1985,1552493197,
BFA,Burkina Faso,1984,1459880133,
BFA,Burkina Faso,1983,1600278605,
BFA,Burkina Faso,1982,1754450098,
BFA,Burkina Faso,1981,1775842337,
BFA,Burkina Faso,1980,1928719884,
BFA,Burkina Faso,1979,1748480618,
BFA,Burkina Faso,1978,1475583643,
BFA,Burkina Faso,1977,1131224880,
BFA,Burkina Faso,1976,976547187.1,
BFA,Burkina Faso,1975,939972701.8,
BFA,Burkina Faso,1974,751133431.6,
BFA,Burkina Faso,1973,674773569.6,
BFA,Burkina Faso,1972,578595521.1,
BFA,Burkina Faso,1971,482411179.6,
BFA,Burkina Faso,1970,458404268.6,
BFA,Burkina Faso,1969,478298644.7,
BFA,Burkina Faso,1968,460442689.7,
BFA,Burkina Faso,1967,450753923.9,
BFA,Burkina Faso,1966,433889767.1,
BFA,Burkina Faso,1965,422916789.3,
BFA,Burkina Faso,1964,410321645,
BFA,Burkina Faso,1963,394040667.6,
BFA,Burkina Faso,1962,379567099.6,
BFA,Burkina Faso,1961,350247235,
BFA,Burkina Faso,1960,330442815.3,
BDI,Burundi,2012,2471954069,
BDI,Burundi,2011,2355652064,
BDI,Burundi,2010,2026864414,
BDI,Burundi,2009,1739781536,
BDI,Burundi,2008,1611634286,
BDI,Burundi,2007,1356078300,
BDI,Burundi,2006,1273180655,
BDI,Burundi,2005,1117254387,
BDI,Burundi,2004,915257323.4,
BDI,Burundi,2003,784654423.6,
BDI,Burundi,2002,825394484.4,
BDI,Burundi,2001,876794723,
BDI,Burundi,2000,870486065.9,
BDI,Burundi,1999,808077223.4,
BDI,Burundi,1998,893770806.1,
BDI,Burundi,1997,972896267.9,
BDI,Burundi,1996,869033856.3,
BDI,Burundi,1995,1000428394,
BDI,Burundi,1994,925030590.3,
BDI,Burundi,1993,938632612.1,
BDI,Burundi,1992,1083037671,
BDI,Burundi,1991,1167398478,
BDI,Burundi,1990,1132101253,
BDI,Burundi,1989,1113924130,
BDI,Burundi,1988,1082403219,
BDI,Burundi,1987,1131466494,
BDI,Burundi,1986,1201725497,
BDI,Burundi,1985,1149979286,
BDI,Burundi,1984,987143931.2,
BDI,Burundi,1983,1082926304,
BDI,Burundi,1982,1013222222,
BDI,Burundi,1981,969046666.7,
BDI,Burundi,1980,919726666.7,
BDI,Burundi,1979,782496666.7,
BDI,Burundi,1978,610225555.6,
BDI,Burundi,1977,547535555.6,
BDI,Burundi,1976,448412753.6,
BDI,Burundi,1975,420986666.7,
BDI,Burundi,1974,345263492.1,
BDI,Burundi,1973,304339839.6,
BDI,Burundi,1972,246804571.4,
BDI,Burundi,1971,252842285.7,
BDI,Burundi,1970,242732571.4,
BDI,Burundi,1969,190205714.3,
BDI,Burundi,1968,183200000,
BDI,Burundi,1967,178297142.9,
BDI,Burundi,1966,165444571.4,
BDI,Burundi,1965,158994963,
BDI,Burundi,1964,260750008.3,
BDI,Burundi,1963,232749998.1,
BDI,Burundi,1962,213500006.4,
BDI,Burundi,1961,202999992.3,
BDI,Burundi,1960,195999989.8,
KHM,Cambodia,2012,14061796429,
KHM,Cambodia,2011,12829541141,
KHM,Cambodia,2010,11242266334,
KHM,Cambodia,2009,10401935532,
KHM,Cambodia,2008,10351829066,
KHM,Cambodia,2007,8639164917,
KHM,Cambodia,2006,7274424519,
KHM,Cambodia,2005,6293046162,
KHM,Cambodia,2004,5337833256,
KHM,Cambodia,2003,4658246907,
KHM,Cambodia,2002,4284028138,
KHM,Cambodia,2001,3979813388,
KHM,Cambodia,2000,3654031716,
KHM,Cambodia,1999,3517242477,
KHM,Cambodia,1998,3120425503,
KHM,Cambodia,1997,3443413332,
KHM,Cambodia,1996,3506695723,
KHM,Cambodia,1995,3441205624,
KHM,Cambodia,1994,2791435219,
KHM,Cambodia,1993,2533727592,
KHM,Cambodia,1974,588443893.7,
KHM,Cambodia,1973,702899173.6,
KHM,Cambodia,1972,505549460.1,
KHM,Cambodia,1971,969911437.6,
KHM,Cambodia,1970,718401145.1,
KHM,Cambodia,1969,978873268.5,
KHM,Cambodia,1968,1065714249,
KHM,Cambodia,1967,962857135.5,
KHM,Cambodia,1966,914285714.3,
KHM,Cambodia,1965,868571428.6,
KHM,Cambodia,1964,782857128.2,
KHM,Cambodia,1963,728571435.9,
KHM,Cambodia,1962,660000007.3,
KHM,Cambodia,1961,642857135.5,
KHM,Cambodia,1960,637142864.5,
CMR,Cameroon,2012,24983980484,
CMR,Cameroon,2011,25320741717,
CMR,Cameroon,2010,22488424689,
CMR,Cameroon,2009,22188223917,
CMR,Cameroon,2008,23735537026,
CMR,Cameroon,2007,20431779034,
CMR,Cameroon,2006,17953103009,
CMR,Cameroon,2005,16587921221,
CMR,Cameroon,2004,15775356737,
CMR,Cameroon,2003,13621809574,
CMR,Cameroon,2002,10879778328,
CMR,Cameroon,2001,9633109257,
CMR,Cameroon,2000,9287367569,
CMR,Cameroon,1999,10486456218,
CMR,Cameroon,1998,9629642600,
CMR,Cameroon,1997,9840550361,
CMR,Cameroon,1996,9732338099,
CMR,Cameroon,1995,8733227081,
CMR,Cameroon,1994,9220467286,
CMR,Cameroon,1993,13532152215,
CMR,Cameroon,1992,11396311478,
CMR,Cameroon,1991,12434368416,
CMR,Cameroon,1990,11151578703,
CMR,Cameroon,1989,11140057046,
CMR,Cameroon,1988,12493286837,
CMR,Cameroon,1987,12302473329,
CMR,Cameroon,1986,10621157923,
CMR,Cameroon,1985,8148223552,
CMR,Cameroon,1984,7801858401,
CMR,Cameroon,1983,7381853865,
CMR,Cameroon,1982,7322913600,
CMR,Cameroon,1981,7636346056,
CMR,Cameroon,1980,6740757493,
CMR,Cameroon,1979,5811443663,
CMR,Cameroon,1978,4409920571,
CMR,Cameroon,1977,3366368801,
CMR,Cameroon,1976,3076592634,
CMR,Cameroon,1975,2752770609,
CMR,Cameroon,1974,2255496517,
CMR,Cameroon,1973,1758727647,
CMR,Cameroon,1972,1430951432,
CMR,Cameroon,1971,1233991071,
CMR,Cameroon,1970,1160002329,
CMR,Cameroon,1969,1152418382,
CMR,Cameroon,1968,1053076992,
CMR,Cameroon,1967,934078958.2,
CMR,Cameroon,1966,853268764.3,
CMR,Cameroon,1965,814140009.3,
CMR,Cameroon,1964,782384403.8,
CMR,Cameroon,1963,723624330.7,
CMR,Cameroon,1962,699373631,
CMR,Cameroon,1961,657597317,
CMR,Cameroon,1960,618740961.8,
CAN,Canada,2012,1.82142E+12,
CAN,Canada,2011,1.77779E+12,
